File.ID	File.Name	Data.Category	Data.Type	Project.ID	Case.ID	Sample.ID	Sample.Type
8930	f44f4aef-9b07-44c3-9f63-75ab7dd64ddd	36b016ef-ce29-408f-971a-2fb31e20e937.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A4U5	TCGA-GN-A4U5-01A	Primary Tumor
8931	c181fa06-34af-44b1-a012-e99211d29855	bcbb79d8-1d4a-4fbb-b16c-4df86839773e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5218	TCGA-28-5218-01A	Primary Tumor
8932	893242b1-2bae-4227-9303-37c6fa2cb443	29b74911-cb77-45a2-85c4-57450e354b46.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KN-8432	TCGA-KN-8432-01A	Primary Tumor
8933	a3a4259e-7015-4f5b-b496-35de6baad3f1	886ce1a5-45f8-445c-b382-b77d1fe4b726.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-W3-AA1O	TCGA-W3-AA1O-06A	Metastatic
8934	17f2d37b-b3db-47d3-aa7e-c93ad6a1be1f	ead83368-71ce-43e5-a048-166d4e9a6dbc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GS	TCGA-D3-A8GS-06A	Metastatic
8935	25827f74-5138-4ccd-bae8-cc7b064d03d9	8880fb74-0849-422e-bfd5-4a38c5a0a906.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0678	TCGA-06-0678-11A	Solid Tissue Normal
8936	7c9a65ef-8a73-458f-a2c3-c9a0f1bcc7ec	6c0fb168-4aa2-444b-9909-6437f0eab2a0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZP	TCGA-FS-A1ZP-06A	Metastatic
8937	07004b4e-e9e6-445e-92be-72145f2f0a4b	dca954fa-a77e-4b8e-aa6f-963c574e0615.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-RC-A6M6	TCGA-RC-A6M6-01A	Primary Tumor
8938	5419a755-9397-46e3-876e-f6496f727144	20fc6696-a863-47ea-90d2-802507928248.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-BC-A69I	TCGA-BC-A69I-01A	Primary Tumor
8939	f1855897-b85c-4f10-a7a6-fe0f04efc64f	b93a691d-6fee-4db4-b78b-61ebd0817d9a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4G8	TCGA-HU-A4G8-01A	Primary Tumor
8940	a18b6359-dc34-4c5b-9d3f-86c29c2d0ce7	45b1a82e-e4f4-4de5-9c83-11c3ddb4259d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-K7-A6G5	TCGA-K7-A6G5-01A	Primary Tumor
8941	95e8142a-6d44-4a50-aa74-9b2c54877574	11606737-57d8-4fb0-87a1-1035a2aab959.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4GD	TCGA-HU-A4GD-01A	Primary Tumor
8942	054f0e69-97d3-4cd5-bb1a-e8598a23c7f9	fe76a5ca-f70a-4ab7-b080-5a19ae36dc2b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-G3-AAUZ	TCGA-G3-AAUZ-01A	Primary Tumor
8943	f4f589af-6e3c-4eb5-92cc-1169a54fbe8d	514976b1-4fb9-4924-8bbf-ffbf5d7eaad5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AD-6548	TCGA-AD-6548-01A	Primary Tumor
8944	311fe585-8613-4bc1-b8d5-f399e4eae631	5a0dee52-1a55-42ff-94de-cdad38802e73.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A3YA	TCGA-IG-A3YA-01A	Primary Tumor
8945	bef520b2-0289-4fb3-a867-14e6b7719654	dac1a5c3-91e1-496a-8a02-f7760fb4241c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-AB1V	TCGA-IN-AB1V-11A	Solid Tissue Normal
8946	810762c8-6c7c-4109-80c8-38cc4dcc9baa	64718111-dba7-4f49-9f3a-7f2bccc12cda.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-2632	TCGA-32-2632-01A	Primary Tumor
8947	1addd36b-aabb-4387-b1ba-c12a0a3ace1b	3462c776-160b-4ffc-9be8-69b08abf9780.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-26-1442	TCGA-26-1442-01A	Primary Tumor
8948	8a97f36e-47dc-424e-a367-63e864af0e72	60617dd3-dd93-4b82-a87a-f7c89defcbca.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8077	TCGA-BR-8077-01A	Primary Tumor
8949	23caacc4-5dc7-4c7e-bcfe-97e8f661aca3	5ada9151-0b86-471f-abe1-ead94f61ce05.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19S	TCGA-ER-A19S-06A	Metastatic
8950	4a93a61f-81bd-4f0f-9ded-04c7d56746a7	e492d61d-34be-4271-aaba-1d5d15a355fa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAFY	TCGA-2G-AAFY-01A	Primary Tumor
8951	68b3f304-8839-448b-b0a3-abf3f2786632	875a4b3a-9c4f-44fe-b34c-56c9faa7e28d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A5GN	TCGA-D3-A5GN-06A	Metastatic
8952	727173d9-fadd-4718-8099-fbd89bb4d6d2	2556ce90-db5f-4beb-897a-db3cf556e054.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-02-0055	TCGA-02-0055-01A	Primary Tumor
8953	0667b70d-7806-4616-a366-23b50de47652	05aa09ea-2d66-44a0-9039-3e2419d11ffe.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GE	TCGA-D3-A8GE-06A	Metastatic
8954	ff8e35f9-12cf-485d-a87c-7ef1ac440687	ba6104b9-133d-478a-ac0d-5c0a4cafad88.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4444	TCGA-CG-4444-01A	Primary Tumor
8955	3559acd8-7c76-44a4-9832-8cf2e4c784d4	63294b99-6ab0-4d56-9cef-a3f09ccc7186.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-FV-A3I1	TCGA-FV-A3I1-11A	Solid Tissue Normal
8956	6066348b-b203-4e8f-9fe4-521a965813cf	e6a74ad2-22de-4b9d-a789-383214c088be.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2984	TCGA-AB-2984-03A	Primary Blood Derived Cancer - Peripheral Blood
8957	590f3d80-71e9-47ce-8245-5119b1bb5ac5	2ed6774d-db95-45d6-820f-400fe6a32fa7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2981	TCGA-AB-2981-03B	Primary Blood Derived Cancer - Peripheral Blood
8958	c522749f-5b34-4e20-8f64-837a0febd286	572e3287-0ea4-4725-a56d-2d17ee5b6353.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2817	TCGA-AB-2817-03A	Primary Blood Derived Cancer - Peripheral Blood
8959	c20aca63-cbc5-456f-bedf-4437288175f9	6fcab48b-754f-4058-9cbf-b6d766eeda35.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3970	TCGA-AA-3970-01A	Primary Tumor
8960	9a676f15-31a0-4d70-8097-a71ff1ee7f6e	637b3148-f0e2-4c0b-87e0-5f33f32a9e95.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91K	TCGA-VQ-A91K-01A	Primary Tumor
8961	9ba93903-67ae-4d9c-bf22-4c85b98bbdc7	f7246d38-3195-41e8-b31f-c7e8efbd16ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-RP-A694	TCGA-RP-A694-06A	Metastatic
8962	f84f7905-ae2c-4a22-9042-21985135d11e	7ea980bb-9a4f-4adf-bebd-9c7c56cc5651.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-XV-A9VZ	TCGA-XV-A9VZ-01A	Primary Tumor
8963	d2e23487-795c-4821-a11d-b1361bbc4d59	16f56f1e-4493-4bec-bf77-25107ef38f20.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UVM	TCGA-YZ-A984	TCGA-YZ-A984-01A	Primary Tumor
8964	9a25c0d4-4e6c-49de-b659-2a7efb9fa4fa	ee4dcccc-514b-4cc6-ae63-6ed3e7519a40.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3522	TCGA-AA-3522-11A	Solid Tissue Normal
8965	c460cacc-65e0-4ddb-90a6-e8c714e70d14	52e5f11b-9a73-4535-9e4d-720fe8feca0a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3527	TCGA-AA-3527-11A	Solid Tissue Normal
8966	d45186c2-f93d-464b-8596-956b7e0c5727	959f4793-573a-4547-9773-a4fe3f83b3d9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A51R	TCGA-D3-A51R-06A	Metastatic
8967	c0eb29ac-507b-42f1-aa4f-45f61242987c	dd67c487-0467-4718-8c18-0618ebcc7454.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-VF-A8AD	TCGA-VF-A8AD-01A	Primary Tumor
8968	c5966f19-8e74-4bf1-b458-9d05df324841	f48d0665-34b6-4c7f-a5f3-259c5ad386ac.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UVM	TCGA-WC-A88A	TCGA-WC-A88A-01A	Primary Tumor
8969	69e5da5c-78c3-44e6-a262-e17612523f82	ff2ef2fb-89f8-4dd9-8143-96fd0583c58a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-YU-A90P	TCGA-YU-A90P-01A	Primary Tumor
8970	75cca822-9d90-40af-8b81-e7d9b423719b	3e0831c0-6726-4f71-9cba-faaeea280cf9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A4NH	TCGA-DD-A4NH-01A	Primary Tumor
8971	d974a2dd-22bb-46d8-aa3a-ea4d21eb8c4f	e801e7b4-a386-4452-a1c7-5a25d126e077.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-8574	TCGA-D7-8574-01A	Primary Tumor
8972	3f8647b6-61c1-48f3-a784-4efd5ca667a4	00e2c524-8a29-46d7-bf88-ed5f9c3dcf32.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1YW	TCGA-FS-A1YW-06A	Metastatic
8973	f98008a9-73c6-4b7a-9219-521ddeeb53ea	c8544a8a-4352-438d-94d4-3495af2e9a78.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-DM-A282	TCGA-DM-A282-01A	Primary Tumor
8974	c690c438-e439-4c0d-9e0a-abd15daddd2c	d2b31242-6431-4e3c-a663-e6583753e79a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A26C	TCGA-GN-A26C-01A	Primary Tumor
8975	99b1d34e-e381-4f1f-b7d9-11e7f6df736b	50a6757f-496c-4d2d-9463-f948c09c28f6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0132	TCGA-06-0132-01A	Primary Tumor
8976	8ca32200-4751-4a8f-be28-16957b00da02	53f74076-94a8-425d-bf61-71f90fabd2cc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PC	TCGA-VQ-A8PC-01A	Primary Tumor
8977	0cb0a58a-4964-4f6a-b988-6201a6a13ade	25bfcac0-ba7b-41cb-8343-34bb425857aa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UVM	TCGA-VD-A8KF	TCGA-VD-A8KF-01A	Primary Tumor
8978	894e9406-2f69-4b51-b511-26cec90aabe7	44e21ed0-bcc8-4978-ad68-81c35852b12b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3831	TCGA-AA-3831-01A	Primary Tumor
8979	f6f5d970-a6c6-43da-9989-8bfb61cdf623	b6a2c03a-c8ad-41e9-8a19-8f5ac53cae9f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-CHOL	TCGA-3X-AAVA	TCGA-3X-AAVA-01A	Primary Tumor
8980	37eaae49-ace3-4686-80e2-c2ebdf859f59	a1936577-b5da-465b-929a-37dde53f28ad.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KO-8415	TCGA-KO-8415-01A	Primary Tumor
8981	4f604be1-c341-498e-a0de-b7c6c52d3041	e7fbce32-faef-4faf-b479-94c16801c7a3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A6EG	TCGA-D9-A6EG-06A	Metastatic
8982	6eef08c7-1e7c-4073-82a8-ce666a6f876d	68fe871b-c631-469e-87a2-26130f416446.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5418	TCGA-06-5418-01A	Primary Tumor
8983	4cc08ef0-e20f-47f8-b4e3-e47040987f4e	a86ba771-3558-44fe-a5b7-545c4a69dc3f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-DLBC	TCGA-GS-A9TW	TCGA-GS-A9TW-01A	Primary Tumor
8984	f135d53b-d5d3-49f9-911f-bd235b22ba88	e7b7cb8a-ec37-44a9-bf85-0754ed137b95.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-XY-A8S2	TCGA-XY-A8S2-01A	Primary Tumor
8985	85e50cc9-f327-4635-a9a0-e02d22f83b87	45e582b3-2364-4db5-84ad-a16242d2079f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-XR-A8TE	TCGA-XR-A8TE-01A	Primary Tumor
8986	90c4c0fd-6221-493c-beac-cd7a8bed4164	8e55647c-e522-4ebe-babf-2699504460b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-XU-A92U	TCGA-XU-A92U-01A	Primary Tumor
8987	63651d5f-7e1e-41d4-9a0c-7fda5dd68b97	a39253da-8dc4-46c2-bd29-491a61ea4471.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-DLBC	TCGA-FM-8000	TCGA-FM-8000-01A	Primary Tumor
8988	ec1ccc2a-908f-4c03-bf40-cf61b3f53fe5	0d9f2953-424e-4008-bd7d-719a7e7ef4a1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A264	TCGA-GN-A264-06A	Metastatic
8989	5a57b087-e6b5-4294-8991-1683efaf6857	2358eba8-2134-4fa7-8177-b8919197f014.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AY-4071	TCGA-AY-4071-01A	Primary Tumor
8990	4467b320-9c71-4d79-acea-c2452b1060b9	97675f21-ce94-4e7c-bc46-179cc2903bf3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-F4-6806	TCGA-F4-6806-01A	Primary Tumor
8991	afab35fc-2c75-4a8a-8265-333f32365b22	7d4fcdee-2fe3-48dd-b2bb-3404ec0a6b05.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-AAA4	TCGA-WE-AAA4-06A	Metastatic
8992	184e2f38-9819-4816-b1d5-deb8c405e120	c9db788a-103e-457b-ad4a-bce112175484.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-ZB-A96F	TCGA-ZB-A96F-01A	Primary Tumor
8993	d2e6b537-3331-4efe-a9ff-297430fb2ad9	3650020c-3a41-426a-872b-a8f14b9f5529.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-ZB-A96P	TCGA-ZB-A96P-01A	Primary Tumor
8994	3d5f1a2f-2e86-436c-845a-911bd453177d	2b421eac-4980-4b9c-bddd-ad0818ec15e6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0644	TCGA-06-0644-01A	Primary Tumor
8995	faaa1c18-439d-4e97-bb17-175f4e053f32	44ccd1f0-86e5-415d-abda-ab8164129275.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UVM	TCGA-V4-A9F0	TCGA-V4-A9F0-01A	Primary Tumor
8996	d6e90136-09d0-44d7-89bb-eb1591bc9da9	6b5f99b2-d1e2-4133-8e61-a6b337e6e70c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-3809	TCGA-A6-3809-01A	Primary Tumor
8997	1bfd5627-2696-4dbe-9e35-9e50c10d8f4a	3d2546c7-6828-4030-9737-eb5e6bc7b7ff.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-YD-A9TB	TCGA-YD-A9TB-06A	Metastatic
8998	d19773d1-6295-415d-8fef-0b3aad444ac8	9c7ed831-de1d-40ea-9b7b-5076a8645732.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-AADW	TCGA-DD-AADW-01A	Primary Tumor
8999	32f23bf5-c11f-4593-a5f1-d528d7e15f83	c8696c52-d14d-4fad-92f7-5e0e66d4de06.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A4YU	TCGA-D7-A4YU-01A	Primary Tumor
9000	f7ca9451-cdee-4504-9bec-5f7c2d1b8a6a	be2516c6-1380-44eb-b928-9f36051f80ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-ZB-A964	TCGA-ZB-A964-01A	Primary Tumor
9001	c7a63177-ad39-4233-be0e-ed7b31a0fe99	89b84c10-956d-4ce6-8837-8d97db837d8c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-1835	TCGA-27-1835-01A	Primary Tumor
9002	915d872a-dfdb-4d0a-8a77-00166f09d0b7	d50c9013-3aee-4b1f-be93-225e568da7c3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0680	TCGA-06-0680-11A	Solid Tissue Normal
9003	007a1531-7d73-4b04-b042-7a6efb56420e	488667c2-ceb1-4be2-9d9b-ae9f50caf1d3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1I8	TCGA-DA-A1I8-06A	Metastatic
9004	854d81c5-2544-45bf-8216-179cd292ef14	7f6c362b-f4ec-468c-97d3-ba6f630aa52a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-W3-AA1V	TCGA-W3-AA1V-06B	Metastatic
9005	8edc70d9-6bdb-4e9b-9106-91a9d2ffc684	7ad4728c-f6d4-4dab-90f2-7bfebeba17ca.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAFV	TCGA-2G-AAFV-01A	Primary Tumor
9006	ebec04ba-2bcc-4e7b-9f62-a7bf9dd0e593	d87d0953-d2e5-41cc-b990-be54539779be.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PP	TCGA-VQ-A8PP-01A	Primary Tumor
9007	fa348c6e-2a80-4a6c-a86c-6286d5c922d4	72174abe-f80f-4b7c-8cd5-aa00533486a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-4107	TCGA-A6-4107-01A	Primary Tumor
9008	aa817397-909a-4b53-a9c8-4d092321d2cd	bc26fe03-e143-4cdf-a1a0-c604f22d78e2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A02F	TCGA-AA-A02F-01A	Primary Tumor
9009	b7bd265f-4119-43ea-bbc0-ecdb883576d3	417905dc-5fb3-45c4-8bf1-408e19b969da.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49U	TCGA-LN-A49U-01A	Primary Tumor
9010	16fee3e3-00ca-434a-9fb5-992165096ed4	c82e36c0-668a-4940-b400-986b6e2f47b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N0	TCGA-RD-A8N0-01A	Primary Tumor
9011	a79f2c3e-b674-44b2-9a74-61646a196843	a75c6098-ff48-43c2-b56d-6fa448ddebfb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-5295	TCGA-12-5295-01A	Primary Tumor
9012	59eb5fcf-1646-4c9f-a3b7-f41f64e783e5	08b7568c-c002-43ff-8f86-4be189aada9e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A4FD	TCGA-FS-A4FD-06A	Metastatic
9013	0f64a037-6884-4d97-af61-6a4f76fbdaee	fcce9f90-0ade-4329-8c38-135139f94293.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A5GT	TCGA-D3-A5GT-01A	Primary Tumor
9014	f6c5eeba-79c1-474f-b595-79166c0e90cf	2ec038ec-51b8-4fdf-acc1-0dd6a1e1baea.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-XU-AAXV	TCGA-XU-AAXV-01A	Primary Tumor
9015	8399a49a-2658-49a0-a01d-3e879d793514	ed3f653d-bb2d-4e09-b627-e5d2f861ecb1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2JG	TCGA-D3-A2JG-06A	Metastatic
9016	187b12a0-031d-456b-aa0e-522c4691c2ce	03a96cd7-4547-4042-b92f-0aef82698204.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A3Z3	TCGA-D9-A3Z3-06A	Metastatic
9017	4e544a00-1ded-45ca-927f-99454e15ad88	da9399eb-a43c-4fdc-a0e6-af1642006ac4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N1	TCGA-RD-A8N1-01A	Primary Tumor
9018	4f601660-8336-446c-af2c-35a1a1f14943	d90b02f3-4c68-40ec-9704-1d1d6706e402.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5858	TCGA-06-5858-01A	Primary Tumor
9019	a0461c91-a5c9-4a89-a9bc-62b77d1e22cd	b918506c-5bcc-4bf7-a97a-c049dd53551b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A2NH	TCGA-ER-A2NH-06A	Metastatic
9020	16f94c5d-bb84-45ff-83fb-4898a69317c5	a59f1d5e-2ae8-49cb-a77e-ba53a7ea15c3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A922	TCGA-VQ-A922-01A	Primary Tumor
9021	d2166ab1-bf93-4c42-a072-ca38719be047	cfe24c0a-1d21-49bb-8279-838a4f059e8a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-XV-AAZY	TCGA-XV-AAZY-01A	Primary Tumor
9022	937201fa-bee4-494e-b681-1b1bb1bdf3b4	228845f8-1ad7-4193-a570-e17871798c67.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2685	TCGA-A6-2685-01A	Primary Tumor
9023	304056d1-2f1b-4ba1-856c-4f0ec42a8b16	ba69542d-5a51-4002-bb01-dd3fbefc45b2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-X7-A8M0	TCGA-X7-A8M0-01A	Primary Tumor
9024	221d3a7d-215d-47e0-98b1-cd254e1308ed	6b31fe46-53a4-43a1-a8cd-d836c7bc9a16.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-ZM-AA0E	TCGA-ZM-AA0E-01A	Primary Tumor
9025	bfb4fee4-0228-4b5c-9744-5710975b098d	a902f09a-115f-4374-ad8a-4aace335fbbb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3549	TCGA-AA-3549-01A	Primary Tumor
9026	a7508a7b-5d55-401c-a3d2-2bc55a53d1b4	26d07fc5-438a-4cec-90bb-23fe92ba9268.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3C1	TCGA-D3-A3C1-06A	Metastatic
9027	af0d0f52-e65f-4157-b750-d1ca113279c1	491e50ed-21d3-4dc6-ae6c-e56f94e22ca4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A1EE	TCGA-DD-A1EE-11A	Solid Tissue Normal
9028	4ee68327-4b42-4b4f-9a15-b9d1840507c7	70b3fc1e-7664-4c81-bce5-9eafdc968912.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2901	TCGA-AB-2901-03A	Primary Blood Derived Cancer - Peripheral Blood
9029	ab77d478-4730-4556-9522-f209d72f9412	b5d92dd1-d98b-4b9e-953e-81c04dfb1e0d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-UB-A7MC	TCGA-UB-A7MC-01A	Primary Tumor
